  0.643792E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.617441E+02  0.960469E+00  0.122751E+03  0.385230E-01  0.256404E+04  0.100779E-02  0.820038E+01  0.998884E+00  0.820038E+01  0.998884E+00  0.256249E+04  0.382873E+01  0.638030E-02  0.501801E-01  0.938615E+00  0.119877E+03  0.970718E+00  0.196277E-01  0.843312E-02  0.236769E+03  0.858200E-02  0.136991E+00  0.103593E-01  0.233388E+03  0.843738E+03  0.102407E+04  0.919045E+03  0.102205E+04  0.205005E+03  0.190285E+03  0.200757E+03  0.190285E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.625038E+00  0.578569E-01  0.510829E-04  0.178625E+00  0.127215E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.393053E-02  0.000000E+00
  0.687282E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.619270E+02  0.969292E+00  0.122386E+03  0.296878E-01  0.256387E+04  0.101999E-02  0.820207E+01  0.998884E+00  0.820207E+01  0.998884E+00  0.256231E+04  0.346414E+01  0.638972E-02  0.502030E-01  0.938559E+00  0.119976E+03  0.971150E+00  0.193118E-01  0.842141E-02  0.237121E+03  0.820428E-02  0.135854E+00  0.104821E-01  0.233755E+03  0.843728E+03  0.102407E+04  0.918037E+03  0.102148E+04  0.205034E+03  0.190225E+03  0.200070E+03  0.190225E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.439579E-01  0.420772E-02  0.698213E-03  0.802476E+00  0.914913E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.502718E-01  0.000000E+00
  0.647555E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.627345E+02  0.971606E+00  0.122222E+03  0.273847E-01  0.256402E+04  0.100893E-02  0.820074E+01  0.998884E+00  0.820074E+01  0.998884E+00  0.256248E+04  0.379532E+01  0.638137E-02  0.501823E-01  0.938610E+00  0.119887E+03  0.970757E+00  0.195985E-01  0.843232E-02  0.236801E+03  0.854703E-02  0.136887E+00  0.103708E-01  0.233421E+03  0.843736E+03  0.102407E+04  0.918914E+03  0.102200E+04  0.205008E+03  0.190279E+03  0.200698E+03  0.190279E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.612100E+00  0.568668E-01  0.375764E-04  0.194820E+00  0.126867E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.200936E-02  0.000000E+00
  0.646639E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.625118E+02  0.969031E+00  0.122343E+03  0.299608E-01  0.256403E+04  0.100866E-02  0.820066E+01  0.998884E+00  0.820066E+01  0.998884E+00  0.256248E+04  0.380341E+01  0.638111E-02  0.501818E-01  0.938611E+00  0.119884E+03  0.970748E+00  0.196056E-01  0.843252E-02  0.236793E+03  0.855550E-02  0.136912E+00  0.103680E-01  0.233413E+03  0.843737E+03  0.102407E+04  0.918946E+03  0.102201E+04  0.205007E+03  0.190281E+03  0.200712E+03  0.190281E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.615610E+00  0.571455E-01  0.409811E-04  0.190476E+00  0.126940E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.240564E-02  0.000000E+00
  0.643050E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.615251E+02  0.958111E+00  0.122866E+03  0.408811E-01  0.256404E+04  0.100756E-02  0.820031E+01  0.998884E+00  0.820031E+01  0.998884E+00  0.256250E+04  0.383536E+01  0.638008E-02  0.501796E-01  0.938616E+00  0.119876E+03  0.970710E+00  0.196334E-01  0.843327E-02  0.236762E+03  0.858895E-02  0.137011E+00  0.103570E-01  0.233381E+03  0.843738E+03  0.102407E+04  0.919071E+03  0.102206E+04  0.205004E+03  0.190286E+03  0.200769E+03  0.190286E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.627161E+00  0.580067E-01  0.535566E-04  0.175914E+00  0.127297E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.440317E-02  0.000000E+00
  0.687866E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.617791E+02  0.967818E+00  0.122458E+03  0.311615E-01  0.256387E+04  0.102013E-02  0.820205E+01  0.998883E+00  0.820205E+01  0.998883E+00  0.256231E+04  0.345955E+01  0.638981E-02  0.502032E-01  0.938558E+00  0.119978E+03  0.971156E+00  0.193079E-01  0.842122E-02  0.237126E+03  0.819958E-02  0.135840E+00  0.104836E-01  0.233759E+03  0.843728E+03  0.102407E+04  0.918034E+03  0.102148E+04  0.205035E+03  0.190225E+03  0.200061E+03  0.190225E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.361223E-01  0.347011E-02  0.728594E-03  0.810147E+00  0.893070E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.549049E-01  0.000000E+00
  0.688008E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.617427E+02  0.967457E+00  0.122475E+03  0.315226E-01  0.256387E+04  0.102017E-02  0.820205E+01  0.998883E+00  0.820205E+01  0.998883E+00  0.256231E+04  0.345844E+01  0.638983E-02  0.502033E-01  0.938558E+00  0.119978E+03  0.971157E+00  0.193069E-01  0.842117E-02  0.237127E+03  0.819844E-02  0.135836E+00  0.104840E-01  0.233760E+03  0.843728E+03  0.102407E+04  0.918033E+03  0.102148E+04  0.205035E+03  0.190224E+03  0.200058E+03  0.190224E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.343284E-01  0.330108E-02  0.735911E-03  0.811896E+00  0.887699E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.560647E-01  0.000000E+00
  0.643106E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.615421E+02  0.958293E+00  0.122857E+03  0.406992E-01  0.256404E+04  0.100758E-02  0.820032E+01  0.998884E+00  0.820032E+01  0.998884E+00  0.256250E+04  0.383486E+01  0.638010E-02  0.501797E-01  0.938616E+00  0.119876E+03  0.970710E+00  0.196330E-01  0.843326E-02  0.236763E+03  0.858842E-02  0.137010E+00  0.103571E-01  0.233382E+03  0.843738E+03  0.102407E+04  0.919069E+03  0.102206E+04  0.205004E+03  0.190286E+03  0.200768E+03  0.190286E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.627003E+00  0.579957E-01  0.533702E-04  0.176116E+00  0.127291E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.436594E-02  0.000000E+00
  0.689205E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.614273E+02  0.964357E+00  0.122627E+03  0.346228E-01  0.256387E+04  0.102048E-02  0.820202E+01  0.998883E+00  0.820202E+01  0.998883E+00  0.256230E+04  0.344905E+01  0.639000E-02  0.502038E-01  0.938557E+00  0.119980E+03  0.971168E+00  0.192988E-01  0.842078E-02  0.237136E+03  0.818883E-02  0.135807E+00  0.104871E-01  0.233770E+03  0.843728E+03  0.102406E+04  0.918028E+03  0.102146E+04  0.205036E+03  0.190223E+03  0.200039E+03  0.190223E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.209187E-01  0.203474E-02  0.796554E-03  0.824852E+00  0.841394E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.663978E-01  0.000000E+00
  0.687945E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.617589E+02  0.967617E+00  0.122467E+03  0.313628E-01  0.256387E+04  0.102015E-02  0.820205E+01  0.998883E+00  0.820205E+01  0.998883E+00  0.256231E+04  0.345893E+01  0.638982E-02  0.502033E-01  0.938558E+00  0.119978E+03  0.971156E+00  0.193073E-01  0.842119E-02  0.237126E+03  0.819894E-02  0.135838E+00  0.104838E-01  0.233760E+03  0.843728E+03  0.102407E+04  0.918034E+03  0.102148E+04  0.205035E+03  0.190225E+03  0.200059E+03  0.190225E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.351160E-01  0.337530E-02  0.732680E-03  0.811129E+00  0.890076E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.555503E-01  0.000000E+00
  0.642770E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.614407E+02  0.957212E+00  0.122910E+03  0.417809E-01  0.256404E+04  0.100747E-02  0.820028E+01  0.998884E+00  0.820028E+01  0.998884E+00  0.256250E+04  0.383786E+01  0.638000E-02  0.501795E-01  0.938617E+00  0.119875E+03  0.970707E+00  0.196356E-01  0.843332E-02  0.236760E+03  0.859157E-02  0.137019E+00  0.103561E-01  0.233379E+03  0.843738E+03  0.102407E+04  0.919081E+03  0.102206E+04  0.205004E+03  0.190287E+03  0.200773E+03  0.190287E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.191209E-01  0.627926E+00  0.580595E-01  0.544672E-04  0.174932E+00  0.127329E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.458919E-02  0.000000E+00
  0.646720E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.625319E+02  0.969262E+00  0.122332E+03  0.297297E-01  0.256403E+04  0.100868E-02  0.820067E+01  0.998884E+00  0.820067E+01  0.998884E+00  0.256248E+04  0.380270E+01  0.638114E-02  0.501818E-01  0.938611E+00  0.119885E+03  0.970749E+00  0.196050E-01  0.843250E-02  0.236794E+03  0.855475E-02  0.136910E+00  0.103683E-01  0.233414E+03  0.843737E+03  0.102407E+04  0.918943E+03  0.102201E+04  0.205007E+03  0.190281E+03  0.200711E+03  0.190281E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.615310E+00  0.571219E-01  0.406828E-04  0.190849E+00  0.126933E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.236886E-02  0.000000E+00
  0.643882E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.617702E+02  0.960753E+00  0.122737E+03  0.382394E-01  0.256404E+04  0.100782E-02  0.820039E+01  0.998884E+00  0.820039E+01  0.998884E+00  0.256249E+04  0.382792E+01  0.638033E-02  0.501801E-01  0.938615E+00  0.119878E+03  0.970719E+00  0.196269E-01  0.843310E-02  0.236770E+03  0.858116E-02  0.136988E+00  0.103596E-01  0.233389E+03  0.843738E+03  0.102407E+04  0.919042E+03  0.102205E+04  0.205005E+03  0.190285E+03  0.200756E+03  0.190285E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.624771E+00  0.578377E-01  0.507769E-04  0.178965E+00  0.127205E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.387518E-02  0.000000E+00
  0.645402E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.621922E+02  0.965409E+00  0.122514E+03  0.335832E-01  0.256403E+04  0.100828E-02  0.820054E+01  0.998884E+00  0.820054E+01  0.998884E+00  0.256249E+04  0.381439E+01  0.638076E-02  0.501810E-01  0.938613E+00  0.119881E+03  0.970735E+00  0.196152E-01  0.843278E-02  0.236783E+03  0.856698E-02  0.136946E+00  0.103642E-01  0.233402E+03  0.843737E+03  0.102407E+04  0.918989E+03  0.102203E+04  0.205006E+03  0.190283E+03  0.200732E+03  0.190283E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.619971E+00  0.574824E-01  0.454766E-04  0.185031E+00  0.127051E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.301294E-02  0.000000E+00
  0.686170E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.499793E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.621994E+02  0.972036E+00  0.122255E+03  0.269438E-01  0.256388E+04  0.101970E-02  0.820209E+01  0.998884E+00  0.820209E+01  0.998884E+00  0.256231E+04  0.347291E+01  0.638955E-02  0.502025E-01  0.938560E+00  0.119974E+03  0.971140E+00  0.193194E-01  0.842177E-02  0.237113E+03  0.821326E-02  0.135882E+00  0.104792E-01  0.233746E+03  0.843728E+03  0.102407E+04  0.918044E+03  0.102150E+04  0.205034E+03  0.190227E+03  0.200087E+03  0.190227E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.607693E-01  0.578770E-02  0.639672E-03  0.785875E+00  0.955094E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.421059E-01  0.000000E+00
