  0.689370E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.497083E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.617036E+02  0.964164E+00  0.122602E+03  0.348267E-01  0.256390E+04  0.100957E-02  0.120955E+02  0.998895E+00  0.120955E+02  0.998895E+00  0.256236E+04  0.341274E+01  0.632121E-02  0.496945E-01  0.939186E+00  0.119970E+03  0.971205E+00  0.193369E-01  0.833656E-02  0.237110E+03  0.821141E-02  0.135979E+00  0.103809E-01  0.233771E+03  0.843728E+03  0.102406E+04  0.918028E+03  0.102146E+04  0.205036E+03  0.190222E+03  0.200037E+03  0.190222E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.200567E-01  0.195867E-02  0.871381E-03  0.817498E+00  0.863335E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.722409E-01  0.000000E+00
  0.692093E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.485303E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.623418E+02  0.957978E+00  0.122759E+03  0.410591E-01  0.256402E+04  0.963294E-03  0.220249E+02  0.998947E+00  0.220249E+02  0.998947E+00  0.256260E+04  0.324212E+01  0.602677E-02  0.475051E-01  0.941886E+00  0.119929E+03  0.971381E+00  0.194881E-01  0.797365E-02  0.237015E+03  0.829264E-02  0.136668E+00  0.992944E-02  0.233793E+03  0.843728E+03  0.102406E+04  0.918022E+03  0.102143E+04  0.205038E+03  0.190218E+03  0.199994E+03  0.190218E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.162526E-02  0.191717E-03  0.148915E-02  0.780674E+00  0.891985E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.138644E+00  0.000000E+00
  0.690727E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.493907E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.617100E+02  0.960846E+00  0.122725E+03  0.381565E-01  0.256393E+04  0.997146E-03  0.154408E+02  0.998909E+00  0.154408E+02  0.998909E+00  0.256242E+04  0.336152E+01  0.624123E-02  0.491005E-01  0.939918E+00  0.119960E+03  0.971259E+00  0.193736E-01  0.823790E-02  0.237089E+03  0.822847E-02  0.136150E+00  0.102600E-01  0.233782E+03  0.843728E+03  0.102406E+04  0.918023E+03  0.102144E+04  0.205037E+03  0.190220E+03  0.200015E+03  0.190220E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.895292E-02  0.903914E-03  0.103975E-02  0.816342E+00  0.841732E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.930796E-01  0.000000E+00
  0.689342E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.498717E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.615181E+02  0.964092E+00  0.122626E+03  0.348920E-01  0.256388E+04  0.101616E-02  0.993504E+01  0.998888E+00  0.993504E+01  0.998888E+00  0.256233E+04  0.343405E+01  0.636265E-02  0.500014E-01  0.938807E+00  0.119976E+03  0.971184E+00  0.193135E-01  0.838727E-02  0.237126E+03  0.819723E-02  0.135873E+00  0.104450E-01  0.233771E+03  0.843728E+03  0.102406E+04  0.918027E+03  0.102146E+04  0.205036E+03  0.190223E+03  0.200037E+03  0.190223E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.198787E-01  0.193841E-02  0.828945E-03  0.822693E+00  0.847019E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.693111E-01  0.000000E+00
  0.689351E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.494733E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.619843E+02  0.964423E+00  0.122560E+03  0.345767E-01  0.256392E+04  0.100011E-02  0.146471E+02  0.998906E+00  0.146471E+02  0.998906E+00  0.256241E+04  0.338263E+01  0.626180E-02  0.492541E-01  0.939729E+00  0.119960E+03  0.971235E+00  0.193709E-01  0.826379E-02  0.237087E+03  0.823224E-02  0.136131E+00  0.102888E-01  0.233771E+03  0.843728E+03  0.102406E+04  0.918028E+03  0.102146E+04  0.205036E+03  0.190222E+03  0.200037E+03  0.190222E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.209459E-01  0.204820E-02  0.934014E-03  0.808893E+00  0.890945E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.761606E-01  0.000000E+00
  0.687455E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.496714E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.622401E+02  0.969112E+00  0.122357E+03  0.298805E-01  0.256391E+04  0.100760E-02  0.125320E+02  0.998897E+00  0.125320E+02  0.998897E+00  0.256238E+04  0.342283E+01  0.631156E-02  0.496243E-01  0.939273E+00  0.119964E+03  0.971192E+00  0.193552E-01  0.832569E-02  0.237092E+03  0.823006E-02  0.136049E+00  0.103616E-01  0.233756E+03  0.843728E+03  0.102407E+04  0.918037E+03  0.102148E+04  0.205035E+03  0.190225E+03  0.200067E+03  0.190225E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.438748E-01  0.421020E-02  0.771809E-03  0.793905E+00  0.943242E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.552014E-01  0.000000E+00
  0.688796E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.485844E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.631430E+02  0.966646E+00  0.122342E+03  0.323892E-01  0.256403E+04  0.964635E-03  0.216733E+02  0.998944E+00  0.216733E+02  0.998944E+00  0.256260E+04  0.327330E+01  0.603955E-02  0.476033E-01  0.941766E+00  0.119924E+03  0.971344E+00  0.195025E-01  0.799094E-02  0.236996E+03  0.831439E-02  0.136713E+00  0.994215E-02  0.233767E+03  0.843728E+03  0.102406E+04  0.918032E+03  0.102147E+04  0.205036E+03  0.190222E+03  0.200047E+03  0.190222E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.318998E-01  0.311401E-02  0.119441E-02  0.762389E+00  0.104396E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.882586E-01  0.000000E+00
  0.689095E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.490988E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.624842E+02  0.965423E+00  0.122464E+03  0.335924E-01  0.256397E+04  0.985087E-03  0.179603E+02  0.998922E+00  0.179603E+02  0.998922E+00  0.256249E+04  0.333659E+01  0.616770E-02  0.485560E-01  0.940591E+00  0.119945E+03  0.971281E+00  0.194266E-01  0.814845E-02  0.237048E+03  0.826712E-02  0.136378E+00  0.101421E-01  0.233769E+03  0.843728E+03  0.102406E+04  0.918030E+03  0.102146E+04  0.205036E+03  0.190222E+03  0.200042E+03  0.190222E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.252094E-01  0.246245E-02  0.103124E-02  0.791180E+00  0.949927E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.805470E-01  0.000000E+00
  0.687715E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.494175E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.624671E+02  0.968672E+00  0.122347E+03  0.303305E-01  0.256393E+04  0.997470E-03  0.151882E+02  0.998908E+00  0.151882E+02  0.998908E+00  0.256243E+04  0.338802E+01  0.624748E-02  0.491492E-01  0.939860E+00  0.119955E+03  0.971228E+00  0.193900E-01  0.824704E-02  0.237069E+03  0.825030E-02  0.136207E+00  0.102628E-01  0.233758E+03  0.843728E+03  0.102407E+04  0.918036E+03  0.102148E+04  0.205035E+03  0.190224E+03  0.200063E+03  0.190224E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.420439E-01  0.404623E-02  0.847521E-03  0.787653E+00  0.964426E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.608383E-01  0.000000E+00
  0.689583E+01  0.124201E+03  0.248401E+03  0.745203E+03  0.150000E+04  0.150000E+04  0.150000E+04  0.150000E+04  0.200000E+03  0.200000E+03  0.200000E+03  0.200000E+03  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.100000E+04  0.488748E+00  0.000000E+00  0.259611E+04  0.000000E+00  0.373538E+03  0.626153E+02  0.964355E+00  0.122489E+03  0.346686E-01  0.256399E+04  0.976305E-03  0.196683E+02  0.998932E+00  0.196683E+02  0.998932E+00  0.256254E+04  0.330433E+01  0.611184E-02  0.481404E-01  0.941103E+00  0.119937E+03  0.971315E+00  0.194555E-01  0.807955E-02  0.237030E+03  0.828276E-02  0.136509E+00  0.100564E-01  0.233773E+03  0.843728E+03  0.102406E+04  0.918028E+03  0.102146E+04  0.205036E+03  0.190221E+03  0.200034E+03  0.190221E+03  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.202961E-01  0.200037E-02  0.114496E-02  0.785759E+00  0.960715E-01  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.913796E-01  0.000000E+00
